ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,regiao_prof,ugf,LAT,LON
2012,TM212221,Florestal,Bragança,Vimioso,Vimioso,LAMEDEIROS (Lameirão),41114,335139,520424,2012-02-24,11:41:00,2012-02-24,12:30:00,2012-02-24,11:45:00,117,PT11081314,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,Trás-os-Montes,Nordeste,41.5841737,-6.520837935830336
2012,TM212207,Florestal,Bragança,Macedo de Cavaleiros,Ferreira,FERREIRA,40514,295933,519146,2012-02-24,18:38:00,2012-02-24,22:35:00,2012-02-24,18:49:00,Populares,PT11080514,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Nordeste,41.6239204,-6.9561054
2012,DM212530,Florestal,Porto,Lousada,Cristelos,LUG DA IGREJA (Lugar da Igreja),130508,188274,479576,2012-02-24,19:30:00,2012-02-24,20:33:00,2012-02-24,19:47:00,Populares,PT11050808,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2745805,-8.2903482
2012,AG112121,Florestal,Faro,Silves,Silves,Falacho de Cima,81307,172983,32480,2012-02-24,11:27:00,2012-02-24,14:00:00,2012-02-24,11:40:00,117,PT15011307,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Algarve,Algarve,37.1894106,-8.4395781
2012,TM212219,Florestal,Bragança,Freixo Espada à Cinta,Fornos,SAIBREIRA PNDI (LAGOAÇA),40401,317865,470299,2012-02-24,12:15:00,2012-02-24,13:10:00,2012-02-24,12:19:00,Sapadores,PT11070401,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,DOURO INTERNACIONAL,,,Trás-os-Montes,Douro,41.17980635,-6.799282289382414
2012,DM212585,Florestal,Porto,Vila Nova de Gaia,São Felix da Marinha,Picoto,131717,169299,454579,2012-02-25,10:38:00,2012-02-25,11:20:00,2012-02-25,10:46:00,117,PT11040917,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0305323,-8.6290322
2012,DM412440,Florestal,Braga,Guimarães,Atães,VINAGREIRO M-5 (Vinagreira),30803,191007,498080,2012-02-25,13:22:00,2012-02-25,15:20:00,2012-02-25,13:35:00,Populares,PT11030203,0.2,0.3,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.458516,-8.2511788
2012,RO312101,Florestal,Setúbal,Almada,Caparica,R ANTº GIÃO (TRAFARIA),150302,104343,190082,2012-02-24,17:30:00,2012-02-24,18:10:00,2012-02-24,17:35:00,Populares,PT13030202,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML,38.6596429,-9.2354512
2012,TM112381,Florestal,Vila Real,Chaves,Nogueira da Montanha,Sobrado,170318,257881,521485,2012-02-24,22:50:00,2012-02-25,03:00:00,2012-02-24,23:10:00,Populares,PT11080418,0.0,2.0,0.0,2.0,2.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Barroso e Padrela,41.6629231,-7.4373024
2012,DM412374,Florestal,Braga,Cabeceiras de Basto,Rio Douro,L. TEIXUGUEIRAS (Lameiras),30415,221888,510689,2012-02-24,05:59:00,2012-02-24,06:35:00,2012-02-24,06:05:00,Populares,PT11050315,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.5489869,-7.960807
2012,TM112441,Florestal,Vila Real,Vila Real,Mouçós,Lage (VILARINHO DE SAMARDÃ),171417,235943,490451,2012-02-26,11:25:00,2012-02-26,12:40:00,2012-02-26,11:31:00,117,PT11071917,0.03,0.0,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Trás-os-Montes,Douro,41.3139833,-7.6956553
2012,RO212509,Florestal,Lisboa,Sintra,Colares,Rua das terras pretas,111105,104951,203731,2012-02-26,15:18:00,2012-02-26,16:00:00,2012-02-26,15:35:00,Outros,PT13020605,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML,38.8020657,-9.459324142974458
2012,DM212713,Florestal,Porto,Vila Nova de Gaia,Vilar de Andorinho,VIA PARONAMICA (VILAR DE ANDORINHO),131723,163082,459574,2012-02-27,11:00:00,2012-02-27,11:44:00,2012-02-27,11:03:00,Populares,PT11040923,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.097637950000006,-8.568625067986972
2012,TM212278,Florestal,Bragança,Vinhais,Vila Verde,VILA VERDE-PNM (VILA VERDE),41230,297693,542258,2012-02-27,13:45:00,2012-02-27,16:20:00,2012-02-27,14:00:00,Populares,PT11081430,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Trás-os-Montes,Nordeste,41.8446516,-6.9580016
2012,DM212637,Florestal,Porto,Paços de Ferreira,Ferreira,LUG CASAS NOVAS (SANFINS DE FERREIRA),130905,180072,483814,2012-02-25,13:07:00,2012-02-25,14:25:00,2012-02-25,13:13:00,Populares,PT11051105,0.0,0.25,0.0,0.25,0.25,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3266496,-8.3721821
2012,RO312104,Florestal,Setúbal,Setúbal,São Sebastião,"AV MESTRE LIMA DE FREITAS, JT MET CARNES (Avenida Mestre Lima de Freitas)",151205,135408,175132,2012-02-25,16:27:00,2012-02-25,16:54:00,2012-02-25,16:32:00,Populares,PT13030905,0.0,0.0025,0.0,0.0025,0.0025,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML,38.5404201,-8.8710377
2012,BL112612,Florestal,Viseu,Vila Nova de Paiva,Touro,VIDOINHO (Viduinho),182205,234484,439993,2012-02-25,17:05:00,2012-02-25,21:00:00,2012-02-25,17:11:00,Outros,PT12051305,0.75,14.25,0.0,15.0,15.0,0,0,0,0,1,0,Serra do Leomil,,630.0,Desconhecida,Beira Litoral,Dão Lafões,40.8953121,-7.7478521
2012,TM112430,Florestal,Vila Real,Montalegre,Salto,Corva,170626,214851,517787,2012-02-25,21:04:00,2012-02-25,22:15:00,2012-02-25,21:15:00,117,PT11080926,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Trás-os-Montes,Barroso e Padrela,41.6398076,-7.9460595
2012,DM212645,Florestal,Porto,Paços de Ferreira,Meixomil,R. ALTO DA LEVADA (MEIXOMIL),130910,178876,479812,2012-02-26,09:39:00,2012-02-26,11:29:00,2012-02-26,09:51:00,Populares,PT11051110,0.01,0.0,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.29029805,-8.39087970179239
2012,TM112435,Florestal,Vila Real,Chaves,Samaiões,Outeiro Jusão,170326,254191,527805,2012-02-26,09:45:00,2012-02-26,11:00:00,2012-02-26,09:55:00,117,PT11080426,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Trás-os-Montes,Barroso e Padrela,41.728062,-7.4739785
2012,DM212702,Florestal,Porto,Felgueiras,Vila Cova de Lixa,LG. COTO (Alto do Coto),130331,197497,483119,2012-02-27,12:19:00,2012-02-27,13:09:00,2012-02-27,12:30:00,Outros,PT11050731,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3243291,-8.1571341
2012,TM212277,Florestal,Bragança,Carrazeda de Ansiães,Carrazeda de Ansiães,CARRAZEDA DE ANCIÃES,40304,269372,475180,2012-02-27,17:25:00,2012-02-27,17:40:00,2012-02-27,17:30:00,Populares,PT11070304,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Trás-os-Montes,Douro,41.2619811,-7.2619468
2012,AG112129,Florestal,Faro,Alcoutim,Alcoutim,EN 122 - Barranco de Telhares (ALCOUTIM),80201,258495,56220,2012-02-28,13:10:00,2012-02-28,15:30:00,2012-02-28,13:55:00,Populares,PT15010201,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,Algarve,Algarve,37.4700144,-7.4725535
2012,RO1121307,Florestal,Santarém,Torres Novas,Chancelaria,Casal da Pena,141904,165260,291204,2012-10-05,18:14:00,2012-10-05,21:20:00,2012-10-05,18:25:00,Populares,PT13040904,0.0,0.42,0.0,0.42,0.42,0,0,0,1,0,0,,,6.0,Desconhecida,Ribatejo e Oeste,Ribatejo,39.5546367,-8.5550574
2012,DM2125341,Florestal,Porto,Felgueiras,Borba de Godim,Lugar da Póvoa,130303,199000,484000,2012-10-05,14:35:00,2012-10-05,15:30:00,2012-10-05,14:46:00,Populares,PT11050703,0.0,0.061,0.0,0.061,0.061,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3219949,-8.1424064
2012,TM2121155,Florestal,Bragança,Vila FLor,Samões,SAMÕES,41010,279099,482799,2012-10-06,00:25:00,2012-10-06,01:00:00,2012-10-06,00:30:00,117,PT11071710,0.0,0.25,0.0,0.25,0.25,0,0,0,1,0,0,,,,,Trás-os-Montes,Douro,41.30790135,-7.180681914333764
2012,BL3122961,Florestal,Aveiro,Albergaria-a-Velha,Valmaior,Vila Nova de Fusos,10208,174900,415099,2012-10-05,14:20:00,2012-10-05,20:27:00,2012-10-05,14:30:00,Populares,PT12010208,21.0,0.0,0.0,21.0,21.0,0,0,0,0,1,0,,,6.0,Desconhecida,Beira Litoral,Centro Litoral,40.6994201,-8.4615215
2012,BL3122963,Florestal,Aveiro,Águeda,Águeda,Indelague,10104,173600,401700,2012-10-06,09:23:00,2012-10-06,11:30:00,2012-10-06,09:30:00,Outros,PT12010104,0.5,0.0,0.0,0.5,0.5,0,0,0,1,0,0,,,6.0,Desconhecida,Beira Litoral,Centro Litoral,40.583217000000005,-8.425849906880153
2012,RO2123095,Florestal,Lisboa,Torres Vedras,Carvoeira,EN-9 Carvoeira,111304,110810,235104,2012-10-06,16:03:00,2012-10-06,17:30:00,2012-10-06,16:20:00,Populares,PT13011304,0.0,0.06,0.04,0.06,0.1,0,0,0,1,0,0,,,,,Ribatejo e Oeste,Oeste,39.0807441,-9.1615035
2012,DM212573,Florestal,Porto,Felgueiras,Sousa,SANDONATO (São Donato),130326,190127,486306,2012-02-24,21:30:00,2012-02-24,22:23:00,2012-02-24,21:35:00,Populares,PT11050726,0.0,0.08,0.0,0.08,0.08,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3475222,-8.2480509
2012,TM112382,Florestal,Vila Real,Ribeira de Pena,Cerva,Alvite,170903,225262,499740,2012-02-24,23:46:00,2012-02-25,01:25:00,2012-02-24,23:58:00,Populares,PT11051503,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Tâmega,41.4690261,-7.8276125
2012,DM212658,Florestal,Porto,Vila Nova de Gaia,Seixezelo,Rua da Bela Vista,131719,169217,454535,2012-02-26,12:50:00,2012-02-26,14:33:00,2012-02-26,13:10:00,Populares,PT11040919,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0340746,-8.5534641
2012,TM212280,Florestal,Bragança,Bragança,Gondosende,Portela PNM (Alto da Portela),40217,323339,548368,2012-02-27,20:25:00,2012-02-27,22:20:00,2012-02-27,20:30:00,Populares,PT11080317,2.5,0.0,0.0,2.5,2.5,0,0,0,0,1,0,Deilão,MONTESINHO,,,Trás-os-Montes,Nordeste,41.8071182,-6.7589839
2012,DM212722,Florestal,Porto,Felgueiras,Macieira da Lixa,Pinhal Basto,130310,198050,485576,2012-02-27,20:15:00,2012-02-27,22:15:00,2012-02-27,20:22:00,117,PT11050710,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3496108,-8.1492033
2012,DM412510,Florestal,Braga,Celorico de Basto,Rego,FOJO(M2) (Fojo),30517,209309,489222,2012-02-28,14:24:00,2012-02-28,18:05:00,2012-02-28,14:50:00,Populares,PT11050517,0.7,0.0,0.0,0.7,0.7,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.4230912,-8.086542
2012,DM312382,Florestal,Viana do Castelo,Ponte de Lima,Ribeira,Carreiras,160739,157837,522689,2012-02-26,21:37:00,2012-02-26,22:20:00,2012-02-26,21:40:00,Populares,PT11010739,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Alto Minho,41.7633736,-8.555046
2012,TM112445,Florestal,Vila Real,Chaves,Arcossó,ARCOSSO,170303,244372,520184,2012-02-26,14:44:00,2012-02-26,15:30:00,2012-02-26,14:54:00,Outros,PT11080403,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Barroso e Padrela,41.6432408,-7.601956571224494
2012,TM112511,Florestal,Vila Real,Montalegre,Chã,Gralhós,170604,232856,535372,2012-02-27,15:16:00,2012-02-27,18:20:00,2012-02-27,15:40:00,Outros,PT11080904,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,Barroso,,,,Trás-os-Montes,Barroso e Padrela,41.82110155,-7.764050987928204
2012,TM212269,Florestal,Bragança,Bragança,Gostei,GOSTEI,40218,309176,536622,2012-02-27,15:50:00,2012-02-27,16:55:00,2012-02-27,15:55:00,117,PT11080318,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,Trás-os-Montes,Nordeste,41.7875189,-6.782013079878958
2012,DM212707,Florestal,Porto,Lousada,Aveleda,LG. DUAS PONTES (),130502,0,0,2012-02-27,17:51:00,2012-02-27,19:32:00,2012-02-27,17:58:00,Populares,PT11050802,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.277709,-8.2478769
2012,DM212689,Florestal,Porto,Felgueiras,Vila Cova de Lixa,LG. AGRA (PINHEIRO),130331,197661,488735,2012-02-27,20:29:00,2012-02-27,20:50:00,2012-02-27,20:35:00,Populares,PT11050731,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3243291,-8.1571341
2012,DM212715,Florestal,Porto,Santo Tirso,Palmeira,R. ARQUINHO (SEQUEIRO),131415,173020,488412,2012-02-27,21:05:00,2012-02-27,21:50:00,2012-02-27,21:11:00,Populares,PT11030415,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.3611429,-8.49831545735614
2012,DM212745,Florestal,Porto,Lousada,Ordem,LUGAR RANHÓ (Lugar da Estrada),130517,188277,477788,2012-02-28,21:30:00,2012-02-28,23:55:00,2012-02-28,21:49:00,Populares,PT11050817,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.283539,-8.3036055
2012,RO312113,Florestal,Setúbal,Setúbal,São Lourenço,Vale de Choupo,151204,122644,175241,2012-02-29,16:52:00,2012-02-29,18:44:00,2012-02-29,16:59:00,Populares,PT13030904,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML,38.5416918,-9.0151566
2012,DM212701,Florestal,Porto,Lousada,Vilar do Torno e Alentém,SUZÃO (),130526,0,0,2012-02-27,18:12:00,2012-02-27,19:10:00,2012-02-27,18:23:00,Outros,PT11050826,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2820939,-8.2173313
2012,DM212712,Florestal,Porto,Felgueiras,Macieira da Lixa,LG. BOAVISTA (PINHEIRO),130310,197661,488735,2012-02-27,21:44:00,2012-02-27,23:50:00,2012-02-27,21:51:00,Populares,PT11050710,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3496108,-8.1492033
2012,RO112211,Florestal,Santarém,Mação,Mação,Pereiro,141306,211338,304788,2012-02-28,16:43:00,2012-02-28,17:47:00,2012-02-28,16:50:00,Populares,PT12060106,0.0,0.004,0.0,0.004,0.004,0,0,0,1,0,0,,,610.0,Desconhecida,Beira Interior,Pinhal Interior Sul,39.5670954,-7.99171659186232
2012,TM112531,Florestal,Vila Real,Vila Pouca de Aguiar,Valoura,Vila do Conde (Vila de Frade),171313,261297,538853,2012-02-28,15:20:00,2012-02-28,15:46:00,2012-02-28,15:25:00,Populares,PT11081213,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Trás-os-Montes,Barroso e Padrela,41.5721835,-7.5431983
2012,TM212293,Florestal,Bragança,Vimioso,Vimioso,VIMIOSO,41114,333838,514073,2012-02-28,20:50:00,2012-02-28,21:30:00,2012-02-28,20:53:00,Populares,PT11081314,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Trás-os-Montes,Nordeste,41.5841737,-6.520837935830336
2012,TM212312,Florestal,Bragança,Vila FLor,Vilas Boas,VILAS BOAS,41019,278465,486860,2012-02-29,16:50:00,2012-02-29,18:20:00,2012-02-29,17:00:00,Populares,PT11071719,0.0,1.5,0.0,1.5,1.5,0,0,0,0,1,0,,,,,Trás-os-Montes,Douro,41.345593,-7.19272617444905
2012,DM312421,Florestal,Viana do Castelo,Ponte de Lima,Ribeira,Carreiro,160739,160994,523865,2012-02-29,19:35:00,2012-02-29,20:10:00,2012-02-29,19:40:00,Populares,PT11010739,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Alto Minho,41.7633736,-8.555046
2012,DM312700,Florestal,Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,Breia,160131,175508,544454,2012-03-16,14:48:00,2012-03-16,16:07:00,2012-03-16,15:00:00,Populares,PT11010131,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Alto Minho,41.8981565,-8.440944
2012,DM2122602,Florestal,Porto,Póvoa de Varzim,Rates,LUGAR DE GUARDÃES (ESTELA),131311,148171,497750,2012-07-19,15:00:00,2012-07-19,15:30:00,2012-07-19,15:05:00,Populares,PT11040611,0.01,0.0,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.4280744,-8.6739459
2012,DM212766,Florestal,Porto,Lousada,Lodares,Juia,130510,187455,475127,2012-02-29,17:55:00,2012-02-29,19:20:00,2012-02-29,18:10:00,117,PT11050810,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2389255,-8.2922928
2012,DM312413,Florestal,Viana do Castelo,Ponte da Barca,Crasto (São Martinho),VELOSO (LINDOSO),160605,194484,543847,2012-02-29,19:33:00,2012-02-29,20:40:00,2012-02-29,19:45:00,117,PT11010605,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,PENEDA-GERÊS,,,Entre Douro e Minho,Alto Minho,41.7716958,-8.4331227
2012,DM212772,Florestal,Porto,Lousada,Torno,TORNO,130525,193344,480246,2012-02-29,20:52:00,2012-02-29,22:20:00,2012-02-29,21:20:00,Populares,PT11050825,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2942168,-8.2110968
2012,TM112555,Florestal,Vila Real,Montalegre,Ferral,Ferral,170609,211240,524979,2012-02-29,21:15:00,2012-02-29,22:56:00,2012-02-29,21:18:00,Populares,PT11080909,0.0,2.0,0.0,2.0,2.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Barroso e Padrela,41.6918379,-7.9959965
2012,DM212761,Florestal,Porto,Felgueiras,Regilde,VALINHAS (Vinhas),130318,191320,483555,2012-02-29,22:46:00,2012-02-29,23:50:00,2012-02-29,22:58:00,Populares,PT11050718,0.0,0.025,0.0,0.025,0.025,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3648004,-8.266416
2012,TM212317,Florestal,Bragança,Mogadouro,Remondes,REMONDES,40814,314479,491127,2012-02-29,22:59:00,2012-02-29,23:55:00,2012-02-29,23:15:00,Populares,PT11080814,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Trás-os-Montes,Nordeste,41.4027517,-6.8048823
2012,BL212755,Florestal,Coimbra,Figueira da Foz,Marinha das Ondas,Leirosa,60508,135468,343454,2012-07-16,17:53:00,2012-07-16,19:28:00,2012-07-16,18:10:00,PV,PT12020408,0.5,0.1,0.0,0.6,0.6,0,0,0,1,0,0,,,610.0,Desconhecida,Beira Litoral,Centro Litoral,40.0564734,-8.8881244
2012,RO312620,Florestal,Setúbal,Setúbal,São Sebastião,AV D. MANUEL I (Avenida Dom Manuel I),151205,135307,172980,2012-07-16,11:31:00,2012-07-16,12:12:00,2012-07-16,11:37:00,Populares,PT13030905,0.0,0.08,0.0,0.08,0.08,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML,38.5250623,-8.8750863
2012,TM212763,Florestal,Bragança,Mogadouro,Mogadouro,FIGUEIRA,40810,317272,484069,2012-07-18,14:25:00,2012-07-18,15:13:00,2012-07-18,14:40:00,Populares,PT11080810,1.5,0.5,0.0,2.0,2.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Nordeste,41.3173066,-6.7325288
2012,DM212603,Florestal,Porto,Felgueiras,Sousa,AREIRO (Areeiro),130326,194171,486887,2012-02-25,19:28:00,2012-02-25,20:23:00,2012-02-25,19:38:00,Populares,PT11050726,0.0,0.09,0.0,0.09,0.09,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3475222,-8.2480509
2012,DM412464,Florestal,Braga,Vizela,Tagilde,L. MONTE S. BENTO (M5) (Lugar do Monte),31405,188166,492516,2012-02-26,19:14:00,2012-02-26,22:40:00,2012-02-26,19:25:00,Populares,PT11030705,0.1,0.1,0.0,0.2,0.2,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.3773412,-8.2785398
2012,TM112440,Florestal,Vila Real,Chaves,Nogueira da Montanha,Santiago do Monte (Rua Frei Francisco de Santiago),170318,254461,530512,2012-02-26,00:33:00,2012-02-26,05:45:00,2012-02-26,00:50:00,Outros,PT11080418,2.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Barroso e Padrela,41.6621074,-7.4315985
2012,DM312374,Florestal,Viana do Castelo,Ponte da Barca,Bravães,Souto,160603,174384,533968,2012-02-26,22:51:00,2012-02-27,00:15:00,2012-02-26,23:00:00,Outros,PT11010603,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,Alto Minho,41.7976926,-8.4509651
2012,RO312108,Florestal,Setúbal,Palmela,Poceirão,R. HENRIQUE RICO IDEIA (MARATECA),150805,152531,179290,2012-02-26,15:46:00,2012-02-26,17:30:00,2012-02-26,16:00:00,Populares,PT13030605,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Ribatejo e Oeste,AML,38.63449955,-8.743403599128786
2012,TM212288,Florestal,Bragança,Mirandela,São Pedro Velho,Ervideira,40727,278583,524875,2012-02-27,16:49:00,2012-02-27,22:15:00,2012-02-27,16:49:00,Outros,PT11080727,3.0,0.0,0.0,3.0,3.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Nordeste,41.6906672,-7.1572756
2012,DM212703,Florestal,Porto,Felgueiras,Macieira da Lixa,LG. BOAVISTA (PINHEIRO),130310,197661,488735,2012-02-27,13:51:00,2012-02-27,15:50:00,2012-02-27,13:57:00,Populares,PT11050710,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3496108,-8.1492033
2012,AG112109,Florestal,Faro,Portimão,Mexilhoeira Grande,Descampadinho,81102,157476,27469,2012-02-24,14:14:00,2012-02-24,15:20:00,2012-02-24,14:32:00,Populares,PT15011102,0.0,0.045,0.0,0.045,0.045,0,0,0,1,0,0,,,,,Algarve,Algarve,37.1541597,-8.6096643
2012,DM312365,Florestal,Viana do Castelo,Ponte da Barca,Lindoso,CASTELO P.N.P.G. (Castelo),160612,195124,544324,2012-02-25,16:36:00,2012-02-25,19:06:00,2012-02-25,17:00:00,117,PT11010612,0.02,0.02,0.0,0.04,0.04,0,0,0,1,0,0,,PENEDA-GERÊS,,,Entre Douro e Minho,Alto Minho,41.8666101,-8.1997242
2012,DM212583,Florestal,Porto,Felgueiras,Macieira da Lixa,Cerdeira das Ervas,130310,197788,485035,2012-02-25,00:59:00,2012-02-25,02:00:00,2012-02-25,01:05:00,Populares,PT11050710,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3496108,-8.1492033
2012,AG112122,Florestal,Faro,Aljezur,Bordeira,CARRAPATEIRA,80302,132223,24632,2012-02-25,11:20:00,2012-02-25,13:03:00,2012-02-25,11:50:00,Outros,PT15010302,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,SUDOESTE ALENTEJANO E COSTA VICENTINA,,,Algarve,Algarve,37.18453635,-8.894974403214405
2012,DM212634,Florestal,Porto,Paços de Ferreira,Figueiró,R. 25 ABRIL (SANFINS DE FERREIRA),130906,180072,483814,2012-02-25,15:30:00,2012-02-25,17:14:00,2012-02-25,15:45:00,Populares,PT11051106,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3076369,-8.3451935
2012,DM212620,Florestal,Porto,Felgueiras,Lagares,SANTA LUZIA,130308,192583,488637,2012-02-25,23:26:00,2012-02-26,00:11:00,2012-02-25,23:35:00,Populares,PT11050708,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3673676,-8.2225278
2012,DM212659,Florestal,Porto,Paços de Ferreira,Freamunde,Plaina,130908,183062,478744,2012-02-26,17:09:00,2012-02-26,18:25:00,2012-02-26,17:15:00,Populares,PT11051108,0.0,0.08,0.0,0.08,0.08,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2799595,-8.3344372
2012,DM212653,Florestal,Porto,Paredes,Lordelo,ZONA INDUSTRIAL (LORDELO),131013,177043,473534,2012-02-26,21:05:00,2012-02-26,22:15:00,2012-02-26,21:15:00,Populares,PT11051213,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.252109950000005,-8.427403771218074
2012,DM212668,Florestal,Porto,Lousada,Lustosa,LG. Sº MAMEDE (),130511,0,0,2012-02-26,22:06:00,2012-02-27,00:24:00,2012-02-26,22:20:00,Populares,PT11050811,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3036432,-8.2969138
2012,DM212598,Florestal,Porto,Felgueiras,Pombeiro de Ribavizela,Vale,130315,197550,488704,2012-02-25,20:21:00,2012-02-25,20:45:00,2012-02-25,20:27:00,Populares,PT11050715,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3846665,-8.2182526
2012,DM212655,Florestal,Porto,Felgueiras,Revinhade,LG.  MONTE (JUGUEIROS),130319,192952,492353,2012-02-26,18:25:00,2012-02-26,21:13:00,2012-02-26,18:45:00,Populares,PT11050719,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3480916,-8.2667541
